"id","url","supermarket","zip_code","category","name","description","trademark","trademark_propietary_flag","price","reference_price","reference_unit","offer_flag","offer_price","offer_type","insert_date"
25867563,https://tienda.mercadona.es/product/63648/bases-pizza-artesanas-extrafinas-crujientes-hacendado-ultracongeladas-con-aceite-oliva-paquete,mercadona.es,"28020",congelados|pizzas,Bases de pizza artesanas extrafinas y crujientes Hacendado ultracongeladas,Paquete,hacendado,true,1.9,4.524,kg,false,,,2023-03-15 00:00:00.000
25868511,https://tienda.mercadona.es/product/67619/laca-unas-alto-brillo-deliplus-64-beige,mercadona.es,"28020",cuidado_facial_y_corporal|manicura_y_pedicura,Laca de uñas alto brillo Deliplus 64 beige,,deliplus,true,2.5,2.5,ud,false,,,2023-03-15 00:00:00.000
25860569,https://www.dia.es/compra-online/frescos/charcuteria-y-quesos/cocidos/p/285857,dia.es,"28020",frescos|charcuteria_y_quesos|cocidos,COREN magro de cerdo cocido lata 220 gr,,coren,false,2.49,11.32,kg,,,,2023-03-15 00:00:00.000
25869098,https://tienda.mercadona.es/product/22155/mantequilla-tradicional-asturiana-tarrina,mercadona.es,"28020",huevos_leche_y_mantequilla|mantequilla_y_margarina,Mantequilla Tradicional Asturiana,Tarrina,otras marcas,false,3.55,14.2,kg,false,,,2023-03-15 00:00:00.000
25859947,https://www.carrefour.es/supermercado/carrefour-barritas-para-canarios-de-miel-2x30-g/R-555401605/p,carrefour.es,"28020",mascotas|pajaros|pienso_para_pajaros,Carrefour Barritas para Canarios de Miel 2x30 g,,carrefour,true,1.29,1.29,ud,,,,2023-03-15 00:00:00.000
25861708,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/caramelos-chicles-y-golosinas/p/196077,dia.es,"28020",despensa|desayunos_y_dulces|caramelos_chicles_y_golosinas,HARIBO golosinas favoritos pica bolsa 150 gr,,haribo,false,1.89,12.6,kg,,,,2023-03-15 00:00:00.000
25860873,https://www.dia.es/compra-online/frescos/verduras-y-hortalizas/tomates-pimientos-y-pepinos/p/16549,dia.es,"28020",frescos|verduras_y_hortalizas|tomates_pimientos_y_pepinos,Pimiento tipo padrón bolsa 200 gr,,,,1.29,6.45,kg,,,,2023-03-15 00:00:00.000
25863721,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/291720,dia.es,"28020",congelados|pescado_y_marisco,NOS supremas de merluza bolsa 400 gr,,nos,false,3.79,9.48,kg,,,,2023-03-15 00:00:00.000
25864814,https://www.dia.es/compra-online/cuidado-del-hogar/cuidado-de-la-ropa/p/217670,dia.es,"28020",cuidado_del_hogar|cuidado_de_la_ropa,SANYTOL aditivo desinfectante textil botella 500 ml,,sanytol,false,3.19,6.38,l,,,,2023-03-15 00:00:00.000
25858100,https://www.carrefour.es/supermercado/chipiron-troceado-carrefour-450-g/R-655602086/p,carrefour.es,"28020",congelados|rebozados_y_platos_preparados|pulpo_calamar_y_sepia_congelados,Chipirón troceado Carrefour 450 g.,,carrefour,true,6.89,15.31,kg,,,,2023-03-15 00:00:00.000
25863774,https://www.dia.es/compra-online/congelados/verduras-y-hortalizas/p/280262,dia.es,"28020",congelados|verduras_y_hortalizas,DIA PATATAS UNIDAS patatas prefritas bolsa 2 Kg,,dia,true,3.39,1.7,kg,,,,2023-03-15 00:00:00.000
25862228,https://www.dia.es/compra-online/despensa/sopas/sopas/p/525,dia.es,"28020",despensa|sopas|sopas,GALLINA BLANCA sopa de ave con fideos sobre 76 gr,,gallina blanca,false,0.95,12.5,kg,,,,2023-03-15 00:00:00.000
25856624,https://www.carrefour.es/supermercado/copos-de-avena-carrefour-500-g/R-641402048/p,carrefour.es,"28020",la_despensa|dulce_y_desayuno|cereales_y_barritas,Copos de avena Carrefour 500 g.,,carrefour,true,0.99,1.98,kg,,,,2023-03-15 00:00:00.000
25861204,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/galletas/p/10410,dia.es,"28020",despensa|desayunos_y_dulces|galletas,DIA GALLETECA galletas digestive con chocolate paquete 300 gr,,dia,true,1.29,4.3,kg,,,,2023-03-15 00:00:00.000
25867077,https://tienda.mercadona.es/product/59081/longaniza-pollo-extra-hacendado-sticks-picar-paquete,mercadona.es,"28020",charcuteria_y_quesos|aves_y_jamon_cocido,Longaniza de pollo extra Hacendado sticks para picar,Paquete,hacendado,true,1.1,22.0,kg,false,,,2023-03-15 00:00:00.000
25868342,https://tienda.mercadona.es/product/13654/esponja-bano-flor-deliplus-exfoliacion-suave-paquete,mercadona.es,"28020",cuidado_facial_y_corporal|gel_y_jabon_de_manos,Esponja de baño flor Deliplus exfoliación suave,Paquete,deliplus,true,0.85,0.85,ud,false,,,2023-03-15 00:00:00.000
25870249,https://tienda.mercadona.es/product/86467/pan-molde-espelta-100-integral-hacendado-natural-paquete,mercadona.es,"28020",panaderia_y_pasteleria|pan_de_molde_y_otras_especialidades,Pan de molde espelta 100% integral Hacendado,Paquete,hacendado,true,1.45,3.625,kg,false,,,2023-03-15 00:00:00.000
25858839,https://www.carrefour.es/supermercado/vino-blanco-verdejo-estilete-do-rueda-75-cl/R-784000504/p,carrefour.es,"28020",bebidas|vinos|blanco,Vino blanco verdejo Estilete D.O. Rueda 75 cl.,,otras marcas,false,1.99,1.99,ud,,,,2023-03-15 00:00:00.000
25869228,https://tienda.mercadona.es/product/72536/ambientador-mini-spray-ropa-limpia-bosque-verde-difusor-manual-caja,mercadona.es,"28020",limpieza_y_hogar|insecticida_y_ambientador,Ambientador mini spray Ropa Limpia Bosque Verde,Caja,bosque verde,true,1.8,6.0,"100ml",false,,,2023-03-15 00:00:00.000
25870311,https://tienda.mercadona.es/product/82220/piquitos-san-roque-paquete,mercadona.es,"28020",panaderia_y_pasteleria|picos_rosquilletas_y_picatostes,Piquitos San Roque,Paquete,otras marcas,false,1.0,7.043,kg,false,,,2023-03-15 00:00:00.000
25868278,https://tienda.mercadona.es/product/23513/desodorante-body-spray-power-deliplus-spray,mercadona.es,"28020",cuidado_facial_y_corporal|desodorante,Desodorante body spray Power Deliplus,Spray,deliplus,true,2.0,1.0,"100ml",false,,,2023-03-15 00:00:00.000
25864429,https://www.dia.es/compra-online/cuidado-personal/cuidado-corporal/hidratacion-corporal/p/823,dia.es,"28020",cuidado_personal|cuidado_corporal|hidratacion_corporal,NIVEA Creme crema hidratante universal todo tipo de pieles lata 250 ml,,nivea c,false,3.75,15.0,l,,,,2023-03-15 00:00:00.000
25870613,https://tienda.mercadona.es/product/20657/bebida-lactea-natural-l-casei-0-mg-0-azucares-anadidos-hacendado-pack-6,mercadona.es,"28020",postres_y_yogures|yogures_liquidos,Bebida láctea natural L-casei 0% m.g 0% azúcares añadidos,Pack-6,otras marcas,false,2.0,3.334,kg,false,,,2023-03-15 00:00:00.000
25864674,https://www.dia.es/compra-online/bebe/papillas/p/257967,dia.es,"28020",bebe|papillas,HERO Baby papilla 8 cereales miel 0% azúcares añadidos caja 410 gr,,hero b,false,5.0,12.2,kg,,,,2023-03-15 00:00:00.000
25862131,https://www.dia.es/compra-online/despensa/conservas/conservas-vegetales/p/269294,dia.es,"28020",despensa|conservas|conservas_vegetales,CIDACOS guisantes pack 3 unidades x 120 gr,,cidacos,false,3.15,8.75,kg,,,,2023-03-15 00:00:00.000
25869627,https://tienda.mercadona.es/product/44982/pintalabios-color-fix-deliplus-04-larga-duracion,mercadona.es,"28020",maquillaje|labios,Pintalabios Color Fix Deliplus 04,,deliplus,true,4.5,4.5,ud,false,,,2023-03-15 00:00:00.000
25857717,https://www.carrefour.es/supermercado/rollitos-de-maiz-sabor-queso-picante-takis-eagle-140-g/R-837010554/p,carrefour.es,"28020",la_despensa|aperitivos|snacks,Rollitos de maíz sabor queso picante Takis Eagle 140 g.,,otras marcas,false,2.55,17.0,kg,,,,2023-03-15 00:00:00.000
25865498,https://tienda.mercadona.es/product/22613/salsa-thai-chili-dulce-j-lek-botella,mercadona.es,"28020",aceite_especias_y_salsas|otras_salsas,Salsa thai chili dulce J-Lek,Botella,otras marcas,false,1.65,6.6,l,false,,,2023-03-15 00:00:00.000
25863981,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/cuidado-del-cabello/p/225767,dia.es,"28020",cuidado_personal|bano_e_higiene_personal|cuidado_del_cabello,NUTRÍSSE tinte Castaño Nº 4.0 caja 1 ud,,nutrísse,false,5.99,5.99,ud,,,,2023-03-15 00:00:00.000
25866397,https://tienda.mercadona.es/product/28775/ginebra-london-dry-gin-tanqueray-botella,mercadona.es,"28020",bodega|licores,Ginebra London dry gin Tanqueray,Botella,otras marcas,false,15.5,22.143,l,false,,,2023-03-15 00:00:00.000
25862640,https://www.dia.es/compra-online/despensa/sal-y-especias/p/137501,dia.es,"28020",despensa|sal_y_especias,COSTA sal yodo+flúor paquete 1 Kg,,costa,false,0.89,0.89,kg,,,,2023-03-15 00:00:00.000
25860327,https://www.dia.es/compra-online/platos-preparados/pizzas-refrigeradas/p/276131,dia.es,"28020",platos_preparados|pizzas_refrigeradas,DIA AL PUNTO pizza familiar cuatro quesos envase 580 gr,,dia,true,3.97,6.84,kg,,,,2023-03-15 00:00:00.000
25867779,https://tienda.mercadona.es/product/16876/dulce-membrillo-hacendado-sin-azucares-anadidos-tarrina,mercadona.es,"28020",conservas_caldos_y_cremas|conservas_de_verdura_y_frutas,Dulce de membrillo Hacendado sin azúcares añadidos,Tarrina,hacendado,true,2.2,5.5,kg,false,,,2023-03-15 00:00:00.000
25863700,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/137390,dia.es,"28020",congelados|pescado_y_marisco,PESCANOVA calamar limpio envase 400 gr,,pescanova,false,6.29,15.73,kg,,,,2023-03-15 00:00:00.000
25868027,https://tienda.mercadona.es/product/73319/tinte-cabello-hombre-5-castano-natural-deliplus-0-amoniaco-colorcor-caja,mercadona.es,"28020",cuidado_del_cabello|coloracion_cabello,Tinte cabello hombre 5 castaño natural Deliplus 0% amoníaco,Caja,deliplus,true,5.0,5.0,ud,false,,,2023-03-15 00:00:00.000
25870082,https://tienda.mercadona.es/product/84663/caracola-con-pasas-10-pieza,mercadona.es,"28020",panaderia_y_pasteleria|bolleria_de_horno,Caracola con pasas 10%,Pieza,otras marcas,false,0.8,7.767,kg,false,,,2023-03-15 00:00:00.000
25862016,https://www.dia.es/compra-online/despensa/conservas/conservas-de-pescado/p/41798,dia.es,"28020",despensa|conservas|conservas_de_pescado,DANI berberechos al natural 65-up lata 63 gr,,dani,false,3.15,50.0,kg,,,,2023-03-15 00:00:00.000
25864249,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/jabon/p/264062,dia.es,"28020",cuidado_personal|bano_e_higiene_personal|jabon,SANYTOL jabón líquido de manos hidratante dosificador 250 ml,,sanytol,false,2.99,11.96,l,,,,2023-03-15 00:00:00.000
25862334,https://www.dia.es/compra-online/despensa/pastas-harinas-y-masas/harinas-y-levaduras/p/164944,dia.es,"28020",despensa|pastas_harinas_y_masas|harinas_y_levaduras,"MAIZENA levadura de panadería caja 5 sobres de 5,5 gr",,maizena,false,1.99,71.07,kg,,,,2023-03-15 00:00:00.000
25868356,https://tienda.mercadona.es/product/74044/dentifrico-blanqueador-bicarbonato-signal-tubo,mercadona.es,"28020",cuidado_facial_y_corporal|higiene_bucal,Dentífrico Blanqueador Bicarbonato Signal,Tubo,otras marcas,false,1.75,1.75,"100ml",false,,,2023-03-15 00:00:00.000
25860532,https://www.dia.es/compra-online/frescos/charcuteria-y-quesos/cocidos/p/274067,dia.es,"28020",frescos|charcuteria_y_quesos|cocidos,DIA SELECCIÓN MUNDIAL salchichas Bockwurst envase 360 gr,,dia,true,3.69,10.25,kg,,,,2023-03-15 00:00:00.000
25859949,https://www.carrefour.es/supermercado/comida-para-periquitos-vitakraft-500-g/R-720861371/p,carrefour.es,"28020",mascotas|pajaros|pienso_para_pajaros,Comida para periquitos Vitakraft 500 g,,otras marcas,false,2.19,4.38,kg,,,,2023-03-15 00:00:00.000
25870295,https://tienda.mercadona.es/product/82255/crakers-tuc-saladas-lu-paquete,mercadona.es,"28020",panaderia_y_pasteleria|pan_tostado_y_rallado,Crakers tuc saladas Lu,Paquete,otras marcas,false,2.25,11.25,kg,false,,,2023-03-15 00:00:00.000
25859143,https://www.carrefour.es/supermercado/lejia-lavadora-carrefour-5-lt/R-539600147/p,carrefour.es,"28020",limpieza_y_hogar|cuidado_de_la_ropa|lejias_lavadora,LEJIA LAVADORA CARREFOUR 5 LT,,otras marcas,false,2.39,0.48,l,,,,2023-03-15 00:00:00.000
25860975,https://www.dia.es/compra-online/despensa/lacteos-y-huevos/leche/p/57797,dia.es,"28020",despensa|lacteos_y_huevos|leche,DIA LACTEA leche condensada bote 450 gr,,dia,true,2.85,6.33,kg,,,,2023-03-15 00:00:00.000
25856722,https://www.carrefour.es/supermercado/tila-en-bolsitas-carrefour-50-ud/R-prod690029/p,carrefour.es,"28020",la_despensa|dulce_y_desayuno|infusiones_y_tes,Tila en bolsitas Carrefour 50 ud.,,carrefour,true,1.95,32.5,kg,,,,2023-03-15 00:00:00.000
25861219,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/galletas/p/100268,dia.es,"28020",despensa|desayunos_y_dulces|galletas,LU PRINCIPE Estrellas galletas rellenas de chocolate blanco paquete 225 gr,,lu principe e,false,2.65,11.78,kg,,,,2023-03-15 00:00:00.000
25864232,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/jabon/p/36810,dia.es,"28020",cuidado_personal|bano_e_higiene_personal|jabon,PALMOLIVE jabón líquido de manos leche y miel dosificador 300 ml,,palmolive,false,2.49,8.3,l,,,,2023-03-15 00:00:00.000
25856896,https://www.carrefour.es/supermercado/harina-de-trigo-reposteria-gallo-1-kg/R-521005407/p,carrefour.es,"28020",la_despensa|dulce_y_desayuno|reposteria_para_preparar,Harina de trigo repostería Gallo 1 kg.,,otras marcas,false,1.79,1.79,kg,,,,2023-03-15 00:00:00.000
25867311,https://tienda.mercadona.es/product/50020/queso-tierno-tronchon-mezcla-montesinos-pieza,mercadona.es,"28020",charcuteria_y_quesos|queso_curado_semicurado_y_tierno,Queso tierno tronchón mezcla Montesinos,Pieza,otras marcas,false,3.14,12.06,kg,false,,,2023-03-15 00:00:00.000
25856189,https://www.carrefour.es/supermercado/leche-fermentada-liquida-natural-danone-actimel-sin-gluten-pack-de-14-unidades-de-100-g/R-521029645/p,carrefour.es,"28020",la_despensa|yogures_y_postres|yogures_liquidos,Leche fermentada líquida natural Danone - Actimel sin gluten pack de 14 unidades de 100 g.,,otras marcas,false,6.99,4.99,kg,,,,2023-03-15 00:00:00.000
25861381,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/bolleria/p/34806,dia.es,"28020",despensa|desayunos_y_dulces|bolleria,LA BELLA EASO magdalenas bolsa 9 uds 261 gr,,la bella easo,false,2.49,9.54,kg,,,,2023-03-15 00:00:00.000
25866948,https://tienda.mercadona.es/product/80515/cereales-estrellas-maiz-stars-hacendado-con-miel-caja,mercadona.es,"28020",cereales_y_galletas|cereales,Cereales estrellas de maíz Stars Hacendado con miel,Caja,hacendado,true,2.1,5.25,kg,false,,,2023-03-15 00:00:00.000
25865576,https://tienda.mercadona.es/product/29410/bebida-isotonica-iso-on-blue-hacendado-botella,mercadona.es,"28020",agua_y_refrescos|isotonico_y_energetico,Bebida isotónica Iso On blue Hacendado,Botella,hacendado,true,1.55,1.034,l,false,,,2023-03-15 00:00:00.000
25866529,https://tienda.mercadona.es/product/66349/vino-tinto-caperucita-tinta-torre-oria-suave-tempranillo-botella,mercadona.es,"28020",bodega|vino_tinto,Vino tinto Caperucita tinta Torre Oria suave,Botella,otras marcas,false,1.95,2.6,l,false,,,2023-03-15 00:00:00.000
25866603,https://tienda.mercadona.es/product/11872/cafe-capsula-largo-tassimo-compatibles-maquinas-tassimo-paquete,mercadona.es,"28020",cacao_cafe_e_infusiones|cafe_capsula_y_monodosis,Café en cápsula largo Tassimo,Paquete,otras marcas,false,5.3,39.91,kg,false,,,2023-03-15 00:00:00.000
25867956,https://tienda.mercadona.es/product/73158/coloracion-permanente-55-caoba-rojizo-deliplus-colorcor-caja,mercadona.es,"28020",cuidado_del_cabello|coloracion_cabello,Coloración permanente 5.5 caoba rojizo Deliplus,Caja,deliplus,true,3.9,3.9,ud,false,,,2023-03-15 00:00:00.000
25855506,https://www.carrefour.es/supermercado/espinacas-con-garbanzos-ecologicas-250-g/R-VC4AECOMM-488245/p,carrefour.es,"28020",productos_frescos|platos_preparados|platos_de_verdura,Espinacas con garbanzos ecológicas 250 g,,otras marcas,false,3.2,12.8,kg,,,,2023-03-15 00:00:00.000
25867288,https://tienda.mercadona.es/product/50976/queso-viejo-ahumado-oveja-hacendado-pieza,mercadona.es,"28020",charcuteria_y_quesos|queso_curado_semicurado_y_tierno,Queso viejo ahumado de oveja Hacendado,Pieza,hacendado,true,5.66,14.9,kg,false,,,2023-03-15 00:00:00.000
25857775,https://www.carrefour.es/supermercado/palomitas-al-punto-de-sal-para-microondas-popitas-sin-gluten-pack-de-3-unidades-de-100-g/R-521003804/p,carrefour.es,"28020",la_despensa|aperitivos|palomitas,Palomitas al punto de sal para microondas Popitas sin gluten pack de 3 unidades de 100 g.,,otras marcas,false,2.65,8.83,kg,,,,2023-03-15 00:00:00.000
25861305,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/cereales/p/37176,dia.es,"28020",despensa|desayunos_y_dulces|cereales,DIA GRANDIA cereales fruta y fibra paquete 500 gr,,dia,true,2.65,5.3,kg,,,,2023-03-15 00:00:00.000
25870067,https://tienda.mercadona.es/product/38113/barritas-miel-roedores-natura-caja,mercadona.es,"28020",mascotas|otros,Barritas de miel para roedores Natura,Caja,otras marcas,false,1.6,14.286,kg,false,,,2023-03-15 00:00:00.000
25870171,https://tienda.mercadona.es/product/32524/aroma-vainilla-hacendado-bote,mercadona.es,"28020",panaderia_y_pasteleria|harina_y_preparado_reposteria,Aroma de vainilla Hacendado,Bote,hacendado,true,2.0,13.334,l,false,,,2023-03-15 00:00:00.000
25868643,https://tienda.mercadona.es/product/60896/lote-hombre-misty-wood-bosque-mistico-contiene-eau-toilette-100-ml-gel-bano-100-ml-champu-100-ml-after-shave-100-ml-caja,mercadona.es,"28020",cuidado_facial_y_corporal|perfume_y_colonia,Lote hombre Misty Wood Bosque místico,Caja,otras marcas,false,7.0,7.0,ud,false,,,2023-03-15 00:00:00.000
25857121,https://www.carrefour.es/supermercado/masa-para-pizza-finissima-buitoni-260-g/R-521030344/p,carrefour.es,"28020",la_despensa|panaderia_bolleria_y_pasteleria|masa_fresca_y_bases,Masa para pizza finissima Buitoni 260 g.,,otras marcas,false,2.45,9.42,kg,,,,2023-03-15 00:00:00.000
25861988,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/infusiones/p/110225,dia.es,"28020",despensa|desayunos_y_dulces|infusiones,DIA VITAL infusión buenas noches estuche 25 bolsitas,,dia,true,1.35,0.05,ud,,,,2023-03-15 00:00:00.000
25870298,https://tienda.mercadona.es/product/82439/crackers-con-sal-galbusera-paquete,mercadona.es,"28020",panaderia_y_pasteleria|pan_tostado_y_rallado,Crackers con sal Galbusera,Paquete,otras marcas,false,1.95,3.9,kg,false,,,2023-03-15 00:00:00.000
25860923,https://www.dia.es/compra-online/despensa/lacteos-y-huevos/leche/p/504,dia.es,"28020",despensa|lacteos_y_huevos|leche,DIA LACTEA leche semidesnatada envase 1 lt,,dia,true,0.9,0.9,l,,,,2023-03-15 00:00:00.000
25864045,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/colonias/p/189735,dia.es,"28020",cuidado_personal|bano_e_higiene_personal|colonias,INSTITUTO ESPAÑOL agua de colonia gotas frescas spray 250 ml,,instituto español,false,4.97,19.88,l,,,,2023-03-15 00:00:00.000
25860095,https://www.carrefour.es/supermercado/crema-fijadora-para-protesis-dentales-corega-70-g/R-820614068/p,carrefour.es,"28020",parafarmacia|higiene_bucal|cuidado_y_fijacion_protesis_dentales,Crema fijadora para prótesis dentales Corega 70 g.,,otras marcas,false,13.25,18.93,"100g",,,,2023-03-15 00:00:00.000
25860590,https://www.dia.es/compra-online/frescos/charcuteria-y-quesos/curados/p/86666,dia.es,"28020",frescos|charcuteria_y_quesos|curados,NAVIDUL taquitos de jamón para cocinar envase 120 gr,,navidul,false,2.0,16.67,kg,,,,2023-03-15 00:00:00.000
25862931,https://www.dia.es/compra-online/bebidas/aguas/p/40570,dia.es,"28020",bebidas|aguas,AQUAREL agua mineral natural botella 5 lt,,aquarel,false,1.69,0.34,l,,,,2023-03-15 00:00:00.000
25859246,https://www.carrefour.es/supermercado/descalcificador-pequeno-electrodomestico-carrefour-500-ml/R-fprod1460561/p,carrefour.es,"28020",limpieza_y_hogar|productos_para_cocina|limpiadores_electrodomesticos_cocina,Descalcificador Pequeño Electrodoméstico Carrefour 500 ml.,,carrefour,true,2.14,4.28,l,,,,2023-03-15 00:00:00.000
25854477,https://www.carrefour.es/supermercado/mini-hamburguesas-de-pollo-200-g/R-VC4AECOMM-497337/p,carrefour.es,"28020",productos_frescos|carniceria|hamburguesas,Mini hamburguesas de pollo 200 g,,otras marcas,false,1.89,9.45,kg,,,,2023-03-15 00:00:00.000
25857423,https://www.carrefour.es/supermercado/fabada-asturiana-carrefour-sin-gluten-440-g/R-521006707/p,carrefour.es,"28020",la_despensa|conservas_sopas_y_precocinados|platos_tradicionales,Fabada asturiana Carrefour sin gluten 440 g.,,carrefour,true,1.42,3.23,kg,,,,2023-03-15 00:00:00.000
25855163,https://www.carrefour.es/supermercado/queso-lonchas-garcia-baquero-sin-lactosa-150-g/R-597201603/p,carrefour.es,"28020",productos_frescos|quesos|tierno,Queso lonchas García Baquero sin lactosa 150 g.,,otras marcas,false,3.25,21.67,kg,,,,2023-03-15 00:00:00.000
25868888,https://tienda.mercadona.es/product/69912/tomate-pera-pieza,mercadona.es,"28020",fruta_y_verdura|verdura,Tomate pera,Pieza,otras marcas,false,0.3,2.49,kg,false,,,2023-03-15 00:00:00.000
25863723,https://www.dia.es/compra-online/congelados/pescado-y-marisco/p/292377,dia.es,"28020",congelados|pescado_y_marisco,AGUINAMAR rodaja de pulpo envase 225 gr,,aguinamar,false,7.69,34.18,kg,,,,2023-03-15 00:00:00.000
25862226,https://www.dia.es/compra-online/despensa/sopas/sopas/p/5297,dia.es,"28020",despensa|sopas|sopas,GALLINA BLANCA sopa de ternera con estrellitas sobre 74 gr,,gallina blanca,false,0.95,12.84,kg,,,,2023-03-15 00:00:00.000
25867006,https://tienda.mercadona.es/product/14423/galletas-tradicionales-hacendado-caja,mercadona.es,"28020",cereales_y_galletas|galletas,Galletas tradicionales Hacendado,Caja,hacendado,true,2.2,3.667,kg,false,,,2023-03-15 00:00:00.000
25863217,https://www.dia.es/compra-online/bebidas/refrescos/p/684,dia.es,"28020",bebidas|refrescos,FANTA limón botella 2 lt,,fanta,false,1.75,0.88,l,,,,2023-03-15 00:00:00.000
25860947,https://www.dia.es/compra-online/despensa/lacteos-y-huevos/leche/p/214269,dia.es,"28020",despensa|lacteos_y_huevos|leche,ASTURIANA leche desnatada botella 2.2 lt,,asturiana,false,2.49,1.13,l,,,,2023-03-15 00:00:00.000
25863862,https://www.dia.es/compra-online/cuidado-personal/depilacion/p/276116,dia.es,"28020",cuidado_personal|depilacion,VEET Men crema depilatoria para axilas pieles sensibles roll on 100 ml,,veet m,false,4.99,49.9,l,,,,2023-03-15 00:00:00.000
25870252,https://tienda.mercadona.es/product/82576/pan-sandwich-cereales-hacendado-paquete,mercadona.es,"28020",panaderia_y_pasteleria|pan_de_molde_y_otras_especialidades,Pan de sándwich cereales Hacendado,Paquete,hacendado,true,1.45,4.678,kg,false,,,2023-03-15 00:00:00.000
25861811,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/chocolates-y-bombones/p/34719,dia.es,"28020",despensa|desayunos_y_dulces|chocolates_y_bombones,DIA TEMPTATION chocolate con leche y almendras enteras tableta 200 gr,,dia,true,1.7,8.5,kg,,,,2023-03-15 00:00:00.000
25864775,https://www.dia.es/compra-online/cuidado-del-hogar/utensilios-de-limpieza/p/269320,dia.es,"28020",cuidado_del_hogar|utensilios_de_limpieza,DIA SUPER PACO bolsa de basura con autocierre amarilla 30 lt rollo 30 uds,,dia,true,1.85,0.06,ud,,,,2023-03-15 00:00:00.000
25868007,https://tienda.mercadona.es/product/22695/coloracion-permanente-71-rubio-medio-ceniza-deliplus-0-amoniaco-colorcor-caja,mercadona.es,"28020",cuidado_del_cabello|coloracion_cabello,Coloración permanente 7.1 rubio medio ceniza Deliplus 0% amoníaco,Caja,deliplus,true,3.9,3.9,ud,false,,,2023-03-15 00:00:00.000
25864821,https://www.dia.es/compra-online/cuidado-del-hogar/cuidado-de-la-ropa/p/254345,dia.es,"28020",cuidado_del_hogar|cuidado_de_la_ropa,LENOR Unstoppables perlas de perfume fresh para la ropa bote 140 gr,,lenor u,false,5.99,42.79,kg,,,,2023-03-15 00:00:00.000
25870087,https://tienda.mercadona.es/product/84916/8-medias-noches-bolsa,mercadona.es,"28020",panaderia_y_pasteleria|bolleria_de_horno,"8 Medias noches",Bolsa,otras marcas,false,2.0,9.091,kg,false,,,2023-03-15 00:00:00.000
25863666,https://www.dia.es/compra-online/congelados/pizzas-bases-y-masas/p/149215,dia.es,"28020",congelados|pizzas_bases_y_masas,DR OETKER ristorante pizza 4 quesos caja 340 gr,,dr oetker,false,4.65,13.68,kg,,,,2023-03-15 00:00:00.000
25863078,https://www.dia.es/compra-online/bebidas/cervezas/especiales/p/261939,dia.es,"28020",bebidas|cervezas|especiales,SAN MIGUEL cerveza magna pack 12 latas 33 cl,,san miguel,false,9.06,2.29,l,,,,2023-03-15 00:00:00.000
25860830,https://www.dia.es/compra-online/frescos/verduras-y-hortalizas/calabacin-calabaza-y-berenjena/p/75926,dia.es,"28020",frescos|verduras_y_hortalizas|calabacin_calabaza_y_berenjena,Calabaza (1.7 Kg aprox.),,,,2.53,1.49,kg,,,,2023-03-15 00:00:00.000
25866693,https://tienda.mercadona.es/product/3499/costilla-vacuno-bandeja,mercadona.es,"28020",carne|arreglos,Costilla de vacuno,Bandeja,otras marcas,false,2.49,9.95,kg,false,,,2023-03-15 00:00:00.000
25862022,https://www.dia.es/compra-online/despensa/conservas/conservas-de-pescado/p/51264,dia.es,"28020",despensa|conservas|conservas_de_pescado,DIA MARI MARINERA potón en salsa americana pack de 3 latas 51 gr,,dia,true,2.05,13.4,kg,,,,2023-03-15 00:00:00.000
25867463,https://tienda.mercadona.es/product/22996/helado-caramelo-con-salsa-caramelo-salado-trozos-caramelo-hacendado-bote,mercadona.es,"28020",congelados|helados,Helado caramelo con salsa de caramelo salado y trozos de caramelo Hacendado,Bote,hacendado,true,3.0,6.0,l,false,,,2023-03-15 00:00:00.000
25859952,https://www.carrefour.es/supermercado/carrefour-perlas-de-anis-2kg/R-720860871/p,carrefour.es,"28020",mascotas|pajaros|pienso_para_pajaros,Carrefour Perlas de Anís 2Kg,,carrefour,true,1.6,0.8,kg,,,,2023-03-15 00:00:00.000
25867576,https://tienda.mercadona.es/product/63140/merluza-empanada-pan-fino-hacendado-ultracongelada-paquete,mercadona.es,"28020",congelados|rebozados,Merluza empanada pan fino Hacendado ultracongelada,Paquete,hacendado,true,4.2,8.236,kg,false,,,2023-03-15 00:00:00.000
25865203,https://www.dia.es/compra-online/mascotas/perros/p/172752,dia.es,"28020",mascotas|perros,ULTIMA alimento light para perro con pollo bolsa 3 Kg,,ultima,false,14.5,4.83,kg,,,,2023-03-15 00:00:00.000
